Year,Station,Taxa,Value
2017,2,Littorina_saxatilis,0
2017,3,Littorina_saxatilis,0
2017,4,Littorina_saxatilis,1
2017,5,Littorina_saxatilis,0
2017,6,Littorina_saxatilis,0
2017,7,Littorina_saxatilis,0
2017,8,Littorina_saxatilis,0
2017,9,Littorina_saxatilis,0
2017,10,Littorina_saxatilis,0
2017,11,Littorina_saxatilis,0
2017,12,Littorina_saxatilis,0
2017,6.2,Littorina_saxatilis,0
2017,1.2,Littorina_saxatilis,0
2017,7.2,Littorina_saxatilis,0
2017,8.2,Littorina_saxatilis,0
2017,9.2,Littorina_saxatilis,0
2017,10.2,Littorina_saxatilis,0
2017,11.2,Littorina_saxatilis,0
2017,12.2,Littorina_saxatilis,0
2017,1,Lysianassidae_sp,0
2017,2,Lysianassidae_sp,0
2017,3,Lysianassidae_sp,4
2017,4,Lysianassidae_sp,0
2017,5,Lysianassidae_sp,0
2017,6,Lysianassidae_sp,0
2017,7,Lysianassidae_sp,0
2017,8,Lysianassidae_sp,0
2017,9,Lysianassidae_sp,0
2017,10,Lysianassidae_sp,0
2017,11,Lysianassidae_sp,0
2017,12,Lysianassidae_sp,0
2017,6.2,Lysianassidae_sp,0
2017,1.2,Lysianassidae_sp,0
2017,7.2,Lysianassidae_sp,0
2017,8.2,Lysianassidae_sp,0
2017,9.2,Lysianassidae_sp,0
2017,10.2,Lysianassidae_sp,0
2017,11.2,Lysianassidae_sp,0
2017,12.2,Lysianassidae_sp,0
2017,1,Macoma_baltica,0
2017,2,Macoma_baltica,0
2017,3,Macoma_baltica,0
2017,4,Macoma_baltica,0
2017,5,Macoma_baltica,0
2017,6,Macoma_baltica,0
2017,7,Macoma_baltica,0
2017,8,Macoma_baltica,0
2017,9,Macoma_baltica,0
2017,10,Macoma_baltica,0
2017,11,Macoma_baltica,0
2017,12,Macoma_baltica,0
2017,6.2,Macoma_baltica,0
2017,1.2,Macoma_baltica,0
2017,7.2,Macoma_baltica,0
2017,8.2,Macoma_baltica,0
2017,9.2,Macoma_baltica,0
2017,10.2,Macoma_baltica,0
2017,11.2,Macoma_baltica,0
2017,12.2,Macoma_baltica,0
2017,1,Macoma_calcarea,5
2017,2,Macoma_calcarea,12
2017,3,Macoma_calcarea,1
2017,4,Macoma_calcarea,8
2017,5,Macoma_calcarea,2
2017,6,Macoma_calcarea,7
2017,7,Macoma_calcarea,8
2017,8,Macoma_calcarea,3
2017,9,Macoma_calcarea,10
2017,10,Macoma_calcarea,11
2017,11,Macoma_calcarea,10
2017,12,Macoma_calcarea,9
2017,6.2,Macoma_calcarea,1
2017,1.2,Macoma_calcarea,0
2017,7.2,Macoma_calcarea,1
2017,8.2,Macoma_calcarea,0
2017,9.2,Macoma_calcarea,0
2017,10.2,Macoma_calcarea,0
2017,11.2,Macoma_calcarea,0
2017,12.2,Macoma_calcarea,0
2017,1,Micronephthys_minuta,0
2017,2,Micronephthys_minuta,6
2017,3,Micronephthys_minuta,0
2017,4,Micronephthys_minuta,5
2017,5,Micronephthys_minuta,18
2017,6,Micronephthys_minuta,1
2017,7,Micronephthys_minuta,0
2017,8,Micronephthys_minuta,0
2017,9,Micronephthys_minuta,7
2017,10,Micronephthys_minuta,0
2017,11,Micronephthys_minuta,1
2017,12,Micronephthys_minuta,1
2017,6.2,Micronephthys_minuta,1
2017,1.2,Micronephthys_minuta,2
2017,7.2,Micronephthys_minuta,0
2017,8.2,Micronephthys_minuta,0
2017,9.2,Micronephthys_minuta,4
2017,10.2,Micronephthys_minuta,0
2017,11.2,Micronephthys_minuta,5
2017,12.2,Micronephthys_minuta,2
2017,1,Molgula_juv_sp,0
2017,2,Molgula_juv_sp,0
2017,3,Molgula_juv_sp,0
2017,4,Molgula_juv_sp,0
2017,5,Molgula_juv_sp,0
2017,6,Molgula_juv_sp,0
2017,7,Molgula_juv_sp,0
2017,8,Molgula_juv_sp,0
2017,9,Molgula_juv_sp,0
2017,10,Molgula_juv_sp,11
2017,11,Molgula_juv_sp,0
2017,12,Molgula_juv_sp,1
2017,6.2,Molgula_juv_sp,0
2017,1.2,Molgula_juv_sp,0
2017,7.2,Molgula_juv_sp,0
2017,8.2,Molgula_juv_sp,0
2017,9.2,Molgula_juv_sp,0
2017,10.2,Molgula_juv_sp,0
2017,11.2,Molgula_juv_sp,0
2017,12.2,Molgula_juv_sp,0
2017,1,Musculus_sp,0
2017,2,Musculus_sp,0
2017,3,Musculus_sp,0
2017,4,Musculus_sp,0
2017,5,Musculus_sp,0
2017,6,Musculus_sp,0
2017,7,Musculus_sp,0
2017,8,Musculus_sp,0
2017,9,Musculus_sp,0
2017,10,Musculus_sp,0
2017,11,Musculus_sp,0
2017,12,Musculus_sp,1
2017,6.2,Musculus_sp,0
2017,1.2,Musculus_sp,0
2017,7.2,Musculus_sp,0
2017,8.2,Musculus_sp,0
2017,9.2,Musculus_sp,0
2017,10.2,Musculus_sp,0
2017,11.2,Musculus_sp,0
2017,12.2,Musculus_sp,0
2017,1,Mya_sp,1
2017,2,Mya_sp,0
2017,3,Mya_sp,0
2017,4,Mya_sp,0
2017,5,Mya_sp,0
2017,6,Mya_sp,0
2017,7,Mya_sp,0
2017,8,Mya_sp,0
2017,9,Mya_sp,0
2017,10,Mya_sp,2
2017,11,Mya_sp,1
2017,12,Mya_sp,0
2017,6.2,Mya_sp,0
2017,1.2,Mya_sp,0
2017,7.2,Mya_sp,0
2017,8.2,Mya_sp,0
2017,9.2,Mya_sp,0
2017,10.2,Mya_sp,0
2017,11.2,Mya_sp,0
2017,12.2,Mya_sp,0
2017,1,Mytilus_sp,27
2017,2,Mytilus_sp,0
2017,3,Mytilus_sp,1
2017,4,Mytilus_sp,4
2017,5,Mytilus_sp,0
2017,6,Mytilus_sp,0
2017,7,Mytilus_sp,82
2017,8,Mytilus_sp,0
2017,9,Mytilus_sp,1
2017,10,Mytilus_sp,0
2017,11,Mytilus_sp,0
2017,12,Mytilus_sp,2
2017,6.2,Mytilus_sp,0
2017,1.2,Mytilus_sp,0
2017,7.2,Mytilus_sp,32
2017,8.2,Mytilus_sp,0
2017,9.2,Mytilus_sp,0
2017,10.2,Mytilus_sp,0
2017,11.2,Mytilus_sp,1
2017,12.2,Mytilus_sp,2
2017,1,Nemertini,1
2017,2,Nemertini,2
2017,3,Nemertini,8
2017,4,Nemertini,11
2017,5,Nemertini,7
2017,6,Nemertini,0
2017,7,Nemertini,47
2017,8,Nemertini,1
2017,9,Nemertini,0
2017,10,Nemertini,19
2017,11,Nemertini,0
2017,12,Nemertini,1
2017,6.2,Nemertini,0
2017,1.2,Nemertini,2
2017,7.2,Nemertini,16
2017,8.2,Nemertini,0
2017,9.2,Nemertini,0
2017,10.2,Nemertini,4
2017,11.2,Nemertini,0
2017,12.2,Nemertini,1
2017,1,Nephthys_coeca,1
2017,2,Nephthys_coeca,3
2017,3,Nephthys_coeca,1
2017,4,Nephthys_coeca,1
2017,5,Nephthys_coeca,1
2017,6,Nephthys_coeca,0
2017,7,Nephthys_coeca,0
2017,8,Nephthys_coeca,0
2017,9,Nephthys_coeca,0
2017,10,Nephthys_coeca,0
2017,11,Nephthys_coeca,3
2017,12,Nephthys_coeca,1
2017,6.2,Nephthys_coeca,0
2017,1.2,Nephthys_coeca,0
2017,7.2,Nephthys_coeca,0
2017,8.2,Nephthys_coeca,0
2017,9.2,Nephthys_coeca,0
2017,10.2,Nephthys_coeca,0
2017,11.2,Nephthys_coeca,0
2017,12.2,Nephthys_coeca,0
2017,1,Oenopota_sp,0
2017,2,Oenopota_sp,0
2017,3,Oenopota_sp,0
2017,4,Oenopota_sp,0
2017,5,Oenopota_sp,0
2017,6,Oenopota_sp,1
2017,7,Oenopota_sp,0
2017,8,Oenopota_sp,0
2017,9,Oenopota_sp,0
2017,10,Oenopota_sp,0
2017,11,Oenopota_sp,0
2017,12,Oenopota_sp,1
2017,6.2,Oenopota_sp,0
2017,1.2,Oenopota_sp,0
2017,7.2,Oenopota_sp,0
2017,8.2,Oenopota_sp,0
2017,9.2,Oenopota_sp,0
2017,10.2,Oenopota_sp,0
2017,11.2,Oenopota_sp,0
2017,12.2,Oenopota_sp,0
2017,1,Onoba_aculeas,16
2017,2,Onoba_aculeas,0
2017,3,Onoba_aculeas,0
2017,4,Onoba_aculeas,0
2017,5,Onoba_aculeas,0
2017,6,Onoba_aculeas,0
2017,7,Onoba_aculeas,32
2017,8,Onoba_aculeas,0
2017,9,Onoba_aculeas,0
2017,10,Onoba_aculeas,0
2017,11,Onoba_aculeas,0
2017,12,Onoba_aculeas,0
2017,6.2,Onoba_aculeas,0
2017,1.2,Onoba_aculeas,0
2017,7.2,Onoba_aculeas,0
2017,8.2,Onoba_aculeas,0
2017,9.2,Onoba_aculeas,0
2017,10.2,Onoba_aculeas,0
2017,11.2,Onoba_aculeas,0
2017,12.2,Onoba_aculeas,0
2017,1,Ophiura_robusta,2
2017,2,Ophiura_robusta,0
2017,3,Ophiura_robusta,0
2017,4,Ophiura_robusta,0
2017,5,Ophiura_robusta,0
2017,6,Ophiura_robusta,0
2017,7,Ophiura_robusta,0
2017,8,Ophiura_robusta,0
2017,9,Ophiura_robusta,1
2017,10,Ophiura_robusta,0
2017,11,Ophiura_robusta,0
2017,12,Ophiura_robusta,2
2017,6.2,Ophiura_robusta,0
2017,1.2,Ophiura_robusta,0
2017,7.2,Ophiura_robusta,0
2017,8.2,Ophiura_robusta,0
2017,9.2,Ophiura_robusta,0
2017,10.2,Ophiura_robusta,0
2017,11.2,Ophiura_robusta,0
2017,12.2,Ophiura_robusta,0
2017,1,Orchomenella_sp,1
2017,2,Orchomenella_sp,0
2017,3,Orchomenella_sp,0
2017,4,Orchomenella_sp,0
2017,5,Orchomenella_sp,0
2017,6,Orchomenella_sp,0
2017,7,Orchomenella_sp,0
2017,8,Orchomenella_sp,0
2017,9,Orchomenella_sp,0
2017,10,Orchomenella_sp,1
2017,11,Orchomenella_sp,0
2017,12,Orchomenella_sp,0
2017,6.2,Orchomenella_sp,0
2017,1.2,Orchomenella_sp,0
2017,7.2,Orchomenella_sp,0
2017,8.2,Orchomenella_sp,0
2017,9.2,Orchomenella_sp,0
2017,10.2,Orchomenella_sp,0
2017,11.2,Orchomenella_sp,0
2017,12.2,Orchomenella_sp,0
2017,1,Paraonis_gracilis,0
2017,2,Paraonis_gracilis,14
2017,3,Paraonis_gracilis,0
2017,4,Paraonis_gracilis,0
2017,5,Paraonis_gracilis,3
2017,6,Paraonis_gracilis,0
2017,7,Paraonis_gracilis,0
2017,8,Paraonis_gracilis,0
2017,9,Paraonis_gracilis,2
2017,10,Paraonis_gracilis,7
2017,11,Paraonis_gracilis,0
2017,12,Paraonis_gracilis,0
2017,6.2,Paraonis_gracilis,0
2017,1.2,Paraonis_gracilis,7
2017,7.2,Paraonis_gracilis,0
2017,8.2,Paraonis_gracilis,0
2017,9.2,Paraonis_gracilis,0
2017,10.2,Paraonis_gracilis,7
2017,11.2,Paraonis_gracilis,8
2017,12.2,Paraonis_gracilis,2
2017,1,Paroedicerus_lynceus,0
2017,2,Paroedicerus_lynceus,0
2017,3,Paroedicerus_lynceus,1
2017,4,Paroedicerus_lynceus,0
2017,5,Paroedicerus_lynceus,0
2017,6,Paroedicerus_lynceus,0
2017,7,Paroedicerus_lynceus,0
2017,8,Paroedicerus_lynceus,0
2017,9,Paroedicerus_lynceus,0
2017,10,Paroedicerus_lynceus,0
2017,11,Paroedicerus_lynceus,0
2017,12,Paroedicerus_lynceus,0
2017,6.2,Paroedicerus_lynceus,0
2017,1.2,Paroedicerus_lynceus,0
2017,7.2,Paroedicerus_lynceus,0
2017,8.2,Paroedicerus_lynceus,0
2017,9.2,Paroedicerus_lynceus,0
2017,10.2,Paroedicerus_lynceus,0
2017,11.2,Paroedicerus_lynceus,0
2017,12.2,Paroedicerus_lynceus,0
2017,1,Pectinaria_hyperborea,0
2017,2,Pectinaria_hyperborea,1
2017,3,Pectinaria_hyperborea,1
2017,4,Pectinaria_hyperborea,0
2017,5,Pectinaria_hyperborea,0
2017,6,Pectinaria_hyperborea,1
2017,7,Pectinaria_hyperborea,0
2017,8,Pectinaria_hyperborea,0
2017,9,Pectinaria_hyperborea,1
2017,10,Pectinaria_hyperborea,0
2017,11,Pectinaria_hyperborea,1
2017,12,Pectinaria_hyperborea,0
2017,6.2,Pectinaria_hyperborea,0
2017,1.2,Pectinaria_hyperborea,0
2017,7.2,Pectinaria_hyperborea,0
2017,8.2,Pectinaria_hyperborea,0
2017,9.2,Pectinaria_hyperborea,0
2017,10.2,Pectinaria_hyperborea,0
2017,11.2,Pectinaria_hyperborea,0
2017,12.2,Pectinaria_hyperborea,0
2017,1,Pholoe_minuta,0
2017,2,Pholoe_minuta,1
2017,3,Pholoe_minuta,0
2017,4,Pholoe_minuta,0
2017,5,Pholoe_minuta,0
2017,6,Pholoe_minuta,0
2017,7,Pholoe_minuta,0
2017,8,Pholoe_minuta,0
2017,9,Pholoe_minuta,0
2017,10,Pholoe_minuta,0
2017,11,Pholoe_minuta,0
2017,12,Pholoe_minuta,0
2017,6.2,Pholoe_minuta,0
2017,1.2,Pholoe_minuta,0
2017,7.2,Pholoe_minuta,0
2017,8.2,Pholoe_minuta,0
2017,9.2,Pholoe_minuta,0
2017,10.2,Pholoe_minuta,2
2017,11.2,Pholoe_minuta,0
2017,12.2,Pholoe_minuta,0
2017,1,Phyllodoce_sp,0
2017,2,Phyllodoce_sp,3
2017,3,Phyllodoce_sp,0
2017,4,Phyllodoce_sp,1
2017,5,Phyllodoce_sp,3
2017,6,Phyllodoce_sp,0
2017,7,Phyllodoce_sp,0
2017,8,Phyllodoce_sp,0
2017,9,Phyllodoce_sp,0
2017,10,Phyllodoce_sp,5
2017,11,Phyllodoce_sp,0
2017,12,Phyllodoce_sp,0
2017,6.2,Phyllodoce_sp,0
2017,1.2,Phyllodoce_sp,0
2017,7.2,Phyllodoce_sp,0
2017,8.2,Phyllodoce_sp,0
2017,9.2,Phyllodoce_sp,0
2017,10.2,Phyllodoce_sp,0
2017,11.2,Phyllodoce_sp,0
2017,12.2,Phyllodoce_sp,0
2017,1,Polycirrus_medusa,0
2017,2,Polycirrus_medusa,0
2017,3,Polycirrus_medusa,0
2017,4,Polycirrus_medusa,4
2017,5,Polycirrus_medusa,0
2017,6,Polycirrus_medusa,0
2017,7,Polycirrus_medusa,0
2017,8,Polycirrus_medusa,0
2017,9,Polycirrus_medusa,0
2017,10,Polycirrus_medusa,0
2017,11,Polycirrus_medusa,0
2017,12,Polycirrus_medusa,1
2017,6.2,Polycirrus_medusa,0
2017,1.2,Polycirrus_medusa,0
2017,7.2,Polycirrus_medusa,0
2017,8.2,Polycirrus_medusa,0
2017,9.2,Polycirrus_medusa,0
2017,10.2,Polycirrus_medusa,0
2017,11.2,Polycirrus_medusa,0
2017,12.2,Polycirrus_medusa,0
2017,1,Polydora_quadrilobata,2
2017,2,Polydora_quadrilobata,25
2017,3,Polydora_quadrilobata,153
2017,4,Polydora_quadrilobata,311
2017,5,Polydora_quadrilobata,30
2017,6,Polydora_quadrilobata,0
2017,7,Polydora_quadrilobata,32
2017,8,Polydora_quadrilobata,0
2017,9,Polydora_quadrilobata,3
2017,10,Polydora_quadrilobata,60
2017,11,Polydora_quadrilobata,3
2017,12,Polydora_quadrilobata,1
2017,6.2,Polydora_quadrilobata,0
2017,1.2,Polydora_quadrilobata,0
2017,7.2,Polydora_quadrilobata,3
2017,8.2,Polydora_quadrilobata,0
2017,9.2,Polydora_quadrilobata,0
2017,10.2,Polydora_quadrilobata,3
2017,11.2,Polydora_quadrilobata,0
2017,12.2,Polydora_quadrilobata,0
2017,1,Pontoporea_femorata,0
2017,2,Pontoporea_femorata,0
2017,3,Pontoporea_femorata,26
2017,4,Pontoporea_femorata,0
2017,5,Pontoporea_femorata,0
2017,6,Pontoporea_femorata,0
2017,7,Pontoporea_femorata,0
2017,8,Pontoporea_femorata,0
2017,9,Pontoporea_femorata,0
2017,10,Pontoporea_femorata,0
2017,11,Pontoporea_femorata,0
2017,12,Pontoporea_femorata,0
2017,6.2,Pontoporea_femorata,0
2017,1.2,Pontoporea_femorata,0
2017,7.2,Pontoporea_femorata,0
2017,8.2,Pontoporea_femorata,0
2017,9.2,Pontoporea_femorata,0
2017,10.2,Pontoporea_femorata,0
2017,11.2,Pontoporea_femorata,0
2017,12.2,Pontoporea_femorata,0
2017,1,Portlandia_arctica,1
2017,2,Portlandia_arctica,2
2017,3,Portlandia_arctica,0
2017,4,Portlandia_arctica,0
2017,5,Portlandia_arctica,12
2017,6,Portlandia_arctica,14
2017,7,Portlandia_arctica,0
2017,8,Portlandia_arctica,0
2017,9,Portlandia_arctica,3
2017,10,Portlandia_arctica,0
2017,11,Portlandia_arctica,0
2017,12,Portlandia_arctica,0
2017,6.2,Portlandia_arctica,0
2017,1.2,Portlandia_arctica,0
2017,7.2,Portlandia_arctica,0
2017,8.2,Portlandia_arctica,0
2017,9.2,Portlandia_arctica,0
2017,10.2,Portlandia_arctica,0
2017,11.2,Portlandia_arctica,0
2017,12.2,Portlandia_arctica,0
2017,1,Praxillella_praetermissa,1
2017,2,Praxillella_praetermissa,8
2017,3,Praxillella_praetermissa,0
2017,4,Praxillella_praetermissa,0
2017,5,Praxillella_praetermissa,0
2017,6,Praxillella_praetermissa,1
2017,7,Praxillella_praetermissa,0
2017,8,Praxillella_praetermissa,6
2017,9,Praxillella_praetermissa,5
2017,10,Praxillella_praetermissa,2
2017,11,Praxillella_praetermissa,9
2017,12,Praxillella_praetermissa,11
2017,6.2,Praxillella_praetermissa,0
2017,1.2,Praxillella_praetermissa,0
2017,7.2,Praxillella_praetermissa,0
2017,8.2,Praxillella_praetermissa,0
2017,9.2,Praxillella_praetermissa,0
2017,10.2,Praxillella_praetermissa,0
2017,11.2,Praxillella_praetermissa,0
2017,12.2,Praxillella_praetermissa,0
2017,1,Pygospio_elegans,0
2017,2,Pygospio_elegans,0
2017,3,Pygospio_elegans,0
2017,4,Pygospio_elegans,5
2017,5,Pygospio_elegans,1
2017,6,Pygospio_elegans,0
2017,7,Pygospio_elegans,0
2017,8,Pygospio_elegans,0
2017,9,Pygospio_elegans,0
2017,10,Pygospio_elegans,0
2017,11,Pygospio_elegans,0
2017,12,Pygospio_elegans,0
2017,6.2,Pygospio_elegans,0
2017,1.2,Pygospio_elegans,0
2017,7.2,Pygospio_elegans,0
2017,8.2,Pygospio_elegans,0
2017,9.2,Pygospio_elegans,0
2017,10.2,Pygospio_elegans,0
2017,11.2,Pygospio_elegans,0
2017,12.2,Pygospio_elegans,0
2017,1,Saccoglossus_mereschkowski,0
2017,2,Saccoglossus_mereschkowski,0
2017,3,Saccoglossus_mereschkowski,2
2017,4,Saccoglossus_mereschkowski,0
2017,5,Saccoglossus_mereschkowski,0
2017,6,Saccoglossus_mereschkowski,0
2017,7,Saccoglossus_mereschkowski,0
2017,8,Saccoglossus_mereschkowski,0
2017,9,Saccoglossus_mereschkowski,0
2017,10,Saccoglossus_mereschkowski,0
2017,11,Saccoglossus_mereschkowski,0
2017,12,Saccoglossus_mereschkowski,0
2017,6.2,Saccoglossus_mereschkowski,0
2017,1.2,Saccoglossus_mereschkowski,0
2017,7.2,Saccoglossus_mereschkowski,0
2017,8.2,Saccoglossus_mereschkowski,0
2017,9.2,Saccoglossus_mereschkowski,0
2017,10.2,Saccoglossus_mereschkowski,0
2017,11.2,Saccoglossus_mereschkowski,0
2017,12.2,Saccoglossus_mereschkowski,0
2017,1,Scalibregma_inflatum,0
2017,2,Scalibregma_inflatum,0
2017,3,Scalibregma_inflatum,0
2017,4,Scalibregma_inflatum,0
2017,5,Scalibregma_inflatum,0
2017,6,Scalibregma_inflatum,0
2017,7,Scalibregma_inflatum,0
2017,8,Scalibregma_inflatum,0
2017,9,Scalibregma_inflatum,1
2017,10,Scalibregma_inflatum,0
2017,11,Scalibregma_inflatum,0
2017,12,Scalibregma_inflatum,0
2017,6.2,Scalibregma_inflatum,0
2017,1.2,Scalibregma_inflatum,0
2017,7.2,Scalibregma_inflatum,0
2017,8.2,Scalibregma_inflatum,0
2017,9.2,Scalibregma_inflatum,0
2017,10.2,Scalibregma_inflatum,0
2017,11.2,Scalibregma_inflatum,0
2017,12.2,Scalibregma_inflatum,0
2017,1,Scoloplos_armiger,0
2017,2,Scoloplos_armiger,17
2017,3,Scoloplos_armiger,0
2017,4,Scoloplos_armiger,28
2017,5,Scoloplos_armiger,10
2017,6,Scoloplos_armiger,0
2017,7,Scoloplos_armiger,0
2017,8,Scoloplos_armiger,0
2017,9,Scoloplos_armiger,3
2017,10,Scoloplos_armiger,3
2017,11,Scoloplos_armiger,0
2017,12,Scoloplos_armiger,6
2017,6.2,Scoloplos_armiger,0
2017,1.2,Scoloplos_armiger,0
2017,7.2,Scoloplos_armiger,0
2017,8.2,Scoloplos_armiger,1
2017,9.2,Scoloplos_armiger,2
2017,10.2,Scoloplos_armiger,1
2017,11.2,Scoloplos_armiger,3
2017,12.2,Scoloplos_armiger,0
2017,1,Serripes_groenlandica,0
2017,2,Serripes_groenlandica,0
2017,3,Serripes_groenlandica,0
2017,4,Serripes_groenlandica,0
2017,5,Serripes_groenlandica,0
2017,6,Serripes_groenlandica,0
2017,7,Serripes_groenlandica,0
2017,8,Serripes_groenlandica,0
2017,9,Serripes_groenlandica,0
2017,10,Serripes_groenlandica,0
2017,11,Serripes_groenlandica,0
2017,12,Serripes_groenlandica,1
2017,6.2,Serripes_groenlandica,0
2017,1.2,Serripes_groenlandica,0
2017,7.2,Serripes_groenlandica,0
2017,8.2,Serripes_groenlandica,0
2017,9.2,Serripes_groenlandica,0
2017,10.2,Serripes_groenlandica,0
2017,11.2,Serripes_groenlandica,0
2017,12.2,Serripes_groenlandica,0
2017,1,Terebellides_stroemi,1
2017,2,Terebellides_stroemi,1
2017,3,Terebellides_stroemi,3
2017,4,Terebellides_stroemi,26
2017,5,Terebellides_stroemi,1
2017,6,Terebellides_stroemi,0
2017,7,Terebellides_stroemi,0
2017,8,Terebellides_stroemi,0
2017,9,Terebellides_stroemi,1
2017,10,Terebellides_stroemi,13
2017,11,Terebellides_stroemi,0
2017,12,Terebellides_stroemi,3
2017,6.2,Terebellides_stroemi,0
2017,1.2,Terebellides_stroemi,0
2017,7.2,Terebellides_stroemi,0
2017,8.2,Terebellides_stroemi,0
2017,9.2,Terebellides_stroemi,0
2017,10.2,Terebellides_stroemi,0
2017,11.2,Terebellides_stroemi,2
2017,12.2,Terebellides_stroemi,0
2017,1,Thyasira_gouldy,1
2017,2,Thyasira_gouldy,7
2017,3,Thyasira_gouldy,0
2017,4,Thyasira_gouldy,0
2017,5,Thyasira_gouldy,0
2017,6,Thyasira_gouldy,3
2017,7,Thyasira_gouldy,0
2017,8,Thyasira_gouldy,6
2017,9,Thyasira_gouldy,4
2017,10,Thyasira_gouldy,18
2017,11,Thyasira_gouldy,7
2017,12,Thyasira_gouldy,0
2017,6.2,Thyasira_gouldy,0
2017,1.2,Thyasira_gouldy,0
2017,7.2,Thyasira_gouldy,0
2017,8.2,Thyasira_gouldy,0
2017,9.2,Thyasira_gouldy,0
2017,10.2,Thyasira_gouldy,0
2017,11.2,Thyasira_gouldy,0
2017,12.2,Thyasira_gouldy,0
2017,1,Tridonta_borealis,5
2017,2,Tridonta_borealis,2
2017,3,Tridonta_borealis,9
2017,4,Tridonta_borealis,7
2017,5,Tridonta_borealis,4
2017,6,Tridonta_borealis,0
2017,7,Tridonta_borealis,20
2017,8,Tridonta_borealis,6
2017,9,Tridonta_borealis,4
2017,10,Tridonta_borealis,12
2017,11,Tridonta_borealis,8
2017,12,Tridonta_borealis,4
2017,6.2,Tridonta_borealis,0
2017,1.2,Tridonta_borealis,0
2017,7.2,Tridonta_borealis,0
2017,8.2,Tridonta_borealis,0
2017,9.2,Tridonta_borealis,0
2017,10.2,Tridonta_borealis,0
2017,11.2,Tridonta_borealis,0
2017,12.2,Tridonta_borealis,0
2017,1,Yoldia_hyperborea,0
2017,2,Yoldia_hyperborea,0
2017,3,Yoldia_hyperborea,0
2017,4,Yoldia_hyperborea,0
2017,5,Yoldia_hyperborea,0
2017,6,Yoldia_hyperborea,1
2017,7,Yoldia_hyperborea,0
2017,8,Yoldia_hyperborea,0
2017,9,Yoldia_hyperborea,1
2017,10,Yoldia_hyperborea,0
2017,11,Yoldia_hyperborea,0
2017,12,Yoldia_hyperborea,0
2017,6.2,Yoldia_hyperborea,0
2017,1.2,Yoldia_hyperborea,0
2017,7.2,Yoldia_hyperborea,0
2017,8.2,Yoldia_hyperborea,0
2017,9.2,Yoldia_hyperborea,0
2017,10.2,Yoldia_hyperborea,0
2017,11.2,Yoldia_hyperborea,0
2017,12.2,Yoldia_hyperborea,0
